Rating,steming_data,Score,Sentiment
5,bagus bantu konsultasi dokter offline,1,Positif
5,beli obat lancar chat dokter,0,Netral
5,terimakasih dok dokter ya moga resep manjur suami,5,Positif
5,ok,1,Positif
5,terima kasih halodoc terimakasih dokter jessica bantu,2,Positif
5,bantu,0,Netral
5,bantu anak balitaapalagi anak balitanya jagaterimakasih mudah konsultasi sehat,-1,Negatif
5,corry dokter ramah moga bantu kulit masalah trm kasih dokter,0,Netral
1,beli obat batal sistem kocak bayar ongkir ya balikin ya apk ya bayar ongkir ya mbanking aneh,0,Netral
2,pakai masalah coba jam bayar pakai via heran bolak,-1,Negatif
2,konsultasi siasia sulit beda dokter online frontliner apotik resep obat erti cocok pemyakit dokter online resep paracetamol pemyakit pasien beda moga,1,Positif
1,langgan halodoc konsultasi hubung akun bank suruh hubung bolakbalik orang sakit bikin emosi priksa doang pante kecewa banget uninstall aplikasi,0,Netral
5,bantu rumah,1,Positif
5,respon ya cepat,2,Positif
4,ecek pesan obat halodoc bgaimana ya obat tanggal kira sampai,-2,Negatif
5,bagus bantu daerah dalam kayak,0,Netral
5,aplikasi bantu terimakasih halodoc,0,Netral
1,lucu kelas halodoc apotik principal batalin order driver lokasi parah halodoc,-2,Negatif
5,membabtu faskes,0,Netral
5,bantu sakit darurat rumah sakit,-1,Negatif
5,bantu dunia medis pasien mode online,0,Netral
5,obat asli antar,0,Netral
5,aplikasi bantu,-1,Negatif
5,keren layan an pokok solusi obat rumah deh,1,Positif
5,bantu cepat respon ya terimakasih hallodoc,3,Positif
1,dokter bayar muncul notifikasi dokter sibuk chatnya uang,0,Netral
5,the best,0,Netral
5,good news,1,Positif
5,bantu,0,Netral
5,bantu,0,Netral
5,bantu lengkap jelas,0,Netral
5,bantu darurat butuh konsultasi dokter online,0,Netral
5,dokter gercep,0,Netral
5,bantu banget kena sakit langgan kayak batuk pilek amandel dll antri,-3,Negatif
5,konsultasi halodoc drwilujeng anggrainisppd qadarullah konsultasi lanjut alhamdulillah puas terbantusemoga app halodoc kembang,5,Positif
5,aplikasi konsultasi online muas terimakasih halodoc,2,Positif
5,mantap respon cepat terimakasih,3,Positif
5,ramah akurat cepat responnya,0,Netral
5,layan ya banget,2,Positif
5,mudah cepat kirim,1,Positif
5,hallodoc bantu mes obat malas rumah,-1,Negatif
5,pakai easy,0,Netral
5,aku konsultasi psikolog aku salah pas konsultasi salah psikolog tenang tekan hehe salah psikolog kasih saran kasih bintang,0,Netral
5,bagus bantu konsultasi dokter,1,Positif
5,durasi minimal menit,-1,Negatif
5,fast respon,1,Positif
4,beda bicara ai tulis susun konsultasi dokter template jawab harga layan cepat ilah tanda konsultasi manusia voice note macam dokter sibuk layan aman,2,Positif
5,konsultasi dokter responnya cepat menit asa banget,2,Positif
5,solusi konsultasi online dokter ramah,2,Positif
4,sofar dokter komunikasi ya alam skincare cocok kondisi gejala,1,Positif
5,bantu terima kasih,1,Positif
5,mudah operasi lqnsia,1,Positif
5,senang konsultasi dokter aman,1,Positif
4,bintang ya hasil ku kasih bintang,2,Positif
5,respon cepat,1,Positif
5,bantu mudah layan beli obat kondisi darurat,-1,Negatif
5,mantap,1,Positif
5,bantu,0,Netral
5,obat sesuai pesan oengantaran cepat,0,Netral
5,baik konsultasi dokter spesialis kandung kulit anak laktasi dll leluasa dokter ramah informatif jamin,0,Netral
5,kali kali periksa spesialis mata halodoc cocok,-1,Negatif
5,dokter ya responsif jelas,1,Positif
5,halo dokter bantu bantu,1,Positif
5,puas alhamdulilah,2,Positif
5,dokter menjelaskantrimakasih,0,Netral
5,layan ya,1,Positif
5,bagus tanggap ya sigap,2,Positif
5,bantu,0,Netral
5,bantu saat mager beli obat,-2,Negatif
5,bantu mudah orang sakit sembuh terimakasih creator halodo sukses yeah,2,Positif
5,terima kasih bantu ya,2,Positif
1,aplikasi anehh verifikasi ktp wajah gagal akun blokir ktp,-3,Negatif
5,masyaallah trmksih apk bantu sdng genting,0,Netral
5,konsultasi terima arah bagus aplikasi bantu terimakasih,2,Positif
5,cepat,0,Netral
5,mantap terimakasih,2,Positif
1,mahal ya tarif psikiater tolong balikin kayak,1,Positif
5,aplikasi bermanfaatdan respon konsultasi dokter cepat,1,Positif
5,mudah cepat dokter layan,0,Netral
5,fast respon puas banget dokter,3,Positif
1,konsultasi bentar banget,2,Positif
1,masak beli obt sesuai gambar bungkus obat warna silver kirim warna biru harga murah rumah komplain balas masuk akal gambar sampel halodocapotik telepon marah orang dagang,1,Positif
5,keren bantu,0,Netral
5,aplikasi bantu,-1,Negatif
5,bagus,0,Netral
1,bubarin tuh kurir medex,0,Netral
4,banget urgenr andal,1,Positif
5,dokter komunikatif batu terima kasih dok,2,Positif
5,tolong,0,Netral
5,app bantu rs dokter ramah layan konsul oke,1,Positif
5,suka aplikasi,-1,Negatif
5,konsultasi nyaman tenang cepat balas chatnya dokter ramah detail alam terimakasih halodoc,4,Positif
5,bagus bantu,0,Netral
5,serba cepat praktis halodoc,1,Positif
5,gercep,0,Netral
5,jelas dokter alam bidang bantu pasien butuh konsultasi pribadi,0,Netral
5,efisien saat mana solusi baik halodocsangat membantutrimakasih halodoc rekomendasi ahli sakit rasa berangsung baik,0,Netral
2,doctornya mahal banget,2,Positif
5,mantap voucher asi pakai konsultasi spesialis,4,Positif
5,bantu banget,1,Positif
5,bagus responnya cepat,0,Netral
3,konsultasi psikiater biaya ribu durasi menit template oh oh wajar psikiater kayak jelas kapai balas boro plong emosi,0,Netral
4,obat bagus konsultasi,0,Netral
5,dokter ramah pisaaaannn,0,Netral
5,repotx layan sehat masyarakat rumah konsultasi,2,Positif
5,dokter,0,Netral
5,dokter ya slow respondan harga pasien,3,Positif
5,senang antri poly rs praktek dokter ya halodoc bantu masuk ya anda fitur voice notenya,0,Netral
5,dokter ya ramahpenjelasannya,1,Positif
5,bagus,0,Netral
5,konsultasi by halodoc bantu urgentuntk respon layan dokterny ramah cepat,2,Positif
4,bagus negatif thinking ya keras,1,Positif
5,proses ya cepat,2,Positif
5,gooddddd,0,Netral
5,konsultasi nyaman fast respon,3,Positif
1,gue review web halodoc kes murah adsense google pasuk script iklan duit receh,0,Netral
5,alhamdulillah indak konsultasi dokter,2,Positif
5,mantap perdana pakai apk kecewa,1,Positif
5,layan ramah,0,Netral
5,dokter ya jujur sabar,2,Positif
5,alhamdulillah semenjak halodoc bantu,1,Positif
5,bantu rumah rs antri tidur langsung konsultasi ya,4,Positif
5,bagus banget layan halodoc recomendasi jerawat baik sembuh,1,Positif
5,bantu banget rs murah hemat,1,Positif
5,bantu obat onlinesangat mudah,-1,Negatif
5,halodoc bantu beli obat jarang apotik kirim cepat lgsng proses hrg saing terima kasih halodoc,2,Positif
5,dokter banget cepat balas ya suka deh,2,Positif
5,corry buaik poll jelas detail,1,Positif
5,senang,0,Netral
5,bantu terimakasih halo doc,2,Positif
5,oksekalimembantu langsung dokter,1,Positif
5,instan chat with doctor really efficient,1,Positif
5,sok helpful dokternyamakasiiih halodoc,0,Netral
5,istimewa,0,Netral
5,aplikasi bagus sederhana cepat info manfaat,-1,Negatif
5,bantu,0,Netral
5,ok bantu konsultasi online dokter,2,Positif
5,bantu orang,0,Netral
5,coba,0,Netral
5,sip,0,Netral
5,bagus pelayanannyadokternya ramah,0,Netral
5,masyallah dokter banget,1,Positif
5,nice banget konsultasi dokter percaya harga jangkau terimakasih halodoc,6,Positif
5,mudah operasional bantu online,0,Netral
5,ya ceper banget responya,2,Positif
5,puas bantu saat urgent terimakasih halodoc,2,Positif
5,mudah simpel smart,1,Positif
5,aplikasi mudah akses mantap,1,Positif
1,kali bikin menu cari biar gampang cari obat,-3,Negatif
5,dokter senang konsultasi,1,Positif
1,tau kurir halodoc ya bayar ongkir ya ribu dngn jarak aplikasi kurir ya sesuai maps ya halodoc ambil untung jasa kurir ya ongkir ya masuk kurir ya tau ya potong halodoc ya,5,Positif
5,ramah layan konsultasi,1,Positif
5,muas moga tingkat,3,Positif
5,the best layan,0,Netral
4,lumayan suruh rekomendasi sulit,-1,Negatif
5,nice,1,Positif
5,cepat mudah manfaat positif,2,Positif
5,bagus bantu,0,Netral
5,dokter satsetsatset paham,0,Netral
5,bantu syaa konsultasi dokter eva sapa anak,0,Netral
5,apk bantu hidup,0,Netral
5,apk halodoc bantu urgent,0,Netral
1,kali gagal konsultasi gara gara apk error tdl kirim foto konsultasi kali ya,1,Positif
5,dokter sakit dricha sungguh ramah detail dukung saran beliau bantu semangat biar sembuh makasihh dok,3,Positif
5,kali konsultasi halodoc mudah gampang fahami,1,Positif
5,informatif banget,1,Positif
5,dokter cepat tanggap terimakasih,2,Positif
5,sehat drama,-1,Negatif
5,suka banget bantu,1,Positif
5,bantu kala rantau,0,Netral
1,kali kecewa aplikasi respon lamaaa banget,1,Positif
5,pilih dokter minimal,-2,Negatif
5,suka dokter ramah,0,Netral
5,bagus dokter fast respon trm kasih halodoc,1,Positif
5,dokter respek,0,Netral
1,sesal banget konsultasi haloskin ya ramah detail keluh langsung diresepin cream creamnya bahan aktif pakai kulit sensitif radang judes banget ya sambung banget oshin mmrs resep bantu,6,Positif
5,bantu moga baik,1,Positif
5,kirim cepat gratis konsultasi dokter bantu,3,Positif
5,koneksi asuransi kantor mudah mudah terima kasih,1,Positif
5,jos,0,Netral
5,dokter dewi bantu detail periksa terima kasih dokter halo doc,2,Positif
4,bintang ya,1,Positif
5,praktis rumah,2,Positif
5,bantu kasih resep obat pilih dokter sesuai bugdet dokter bikin puas kali konsultasi dokter beda cepat etik menit,1,Positif
5,bantu paket ekonomis bantu pasien tangan cepat,3,Positif
5,bantu,0,Netral
5,aplikasi bantu,-1,Negatif
5,cepat,0,Netral
5,dokter ya quick respon,2,Positif
5,senang banget konsultasi aplikasi bantu banget,2,Positif
4,respon dokter aplikasi guna terima kasih halodoc,2,Positif
5,batu banget thnk dok liem,2,Positif
5,bantu,0,Netral
5,andal sakit mager,-2,Negatif
5,bantu konsultasi gercep resep obat,1,Positif
5,batu mudah urgent,0,Netral
4,dokter enak jarang diskon wkwkwk,2,Positif
5,andal banget,1,Positif
5,bagus pol,-1,Negatif
5,aplikasi download pdfnya guna aplikasi,-1,Negatif
4,dokter merespon,1,Positif
1,maaf obat depresi ganggu pikir ya dokter,-2,Negatif
5,helpfull genting butuh awat,0,Netral
1,uninstal apk covid sring pakai apk konsultasi dokter enak kayak chat teman autotext bikin sambung kesel sesuai bayar,0,Netral
2,kirim obat layan reguler tiada sih beli obat kirim surabaya balikpapan masuk akal mending kayak kirim apotek kota,-2,Negatif
5,bantu banget app,1,Positif
4,dokter ya fast respon slow respon,4,Positif
5,membantuuu konsultasi dokter sesuai masalah,1,Positif
5,konsultasi muas dokter spesialis aplikasi,2,Positif
5,mantap mudah canggih,1,Positif
5,puas banget jelas detail dokter real temu,5,Positif
4,dokter ya ramah,1,Positif
3,aplikasi bagus tuju mulia sistem aplikasi mngkn benah alam obat beli tanggal ed kemas obat alangkah baik sistem serta tanggal ed obat mesan hasil agr keraguantlh jamin pilih antar reguler estimasi cust beli obat artiny sdnng sakit butuh obat harap halodoc kembang,-12,Negatif
5,cepat kendala,0,Netral
5,aplikasi bantu repot puskesmas rs konsultasi mana mantap,0,Netral
5,mudah konsultasi sehat dokter god bless,1,Positif
5,mantap,1,Positif
5,bantu fast respon terimakasii,1,Positif
5,bantu mudah,0,Netral
5,terima kasih halodoc solusi sakit alami,0,Netral
5,coba konsultasi dokter lancar alhamdulillah hasil,3,Positif
5,layan bagus,0,Netral
5,desak rekomen banget deh aplikasi bagus sesuai keluh langsung solusi mantap,4,Positif
5,jelas dokter,0,Netral
5,terimakasih aplikasi halodoc bantu mudah,0,Netral
1,pls halodoc sih tinggal sesi duit balikin iya dokter respon menit langsung cansel kali loh kayak rugi banget huftt balikin duit kayak atur sesi,-1,Negatif
5,keren sembuh antri,1,Positif
5,layan cepat,0,Netral
5,alhamdulillah layan cepat akurat terimakasih dokter,2,Positif
5,dokter komunikatif solutif,0,Netral
5,nyaman banget tinggal tunggu rumah cari,2,Positif
5,ayo dokter muda daftar kesini,0,Netral
5,bagus cepat,0,Netral
5,aplikasi bantu,-1,Negatif
5,suka,0,Netral
5,dokter standby even libur,1,Positif
5,manfaat moga tambah fasilitas asuransi medicilin layan home care therapy rumah,5,Positif
1,pin lokasi map error sulit driver,-1,Negatif
5,terima kasih mudah temu obat,1,Positif
5,keren mantap halodoc,1,Positif
5,bantu mudah,0,Netral
5,bagus komunikatif,0,Netral
1,apliaksi bantu orang konsultasi aplikasi sayang chat dokter ribu lumayan konsultasi buka konstitusi solusi emosi,3,Positif
1,aplikasi halo tipu parah pesan obat tuh langsung kirimskrng beli obat tunggu hari haridi lacak hapus tuh aplikasi niat bikin aplikasi bantu masyarakat,-5,Negatif
1,respon dokter sesi menit sesi selesai tindak mohon maaf kasih rating moga baik depan,2,Positif
5,cepat responsenya jelas bagus,0,Netral
5,good manfaat mudah gunakkan,2,Positif
1,alamat beli cawang apotek tebet skalian banten ambil apotek ya obat orang sakit camil sore main main,-2,Negatif
5,bagus deh suka bantu banget,1,Positif
5,aplikasi langgan konsultasi cari info obat enak suka diskon bikin boncos thanks ya halodok moga depan,2,Positif
5,responsible percaya,1,Positif
5,kali konsultasi halodocdokternya ramah informatif balas pesan fast respondthanks drkarlina novianti kasim,0,Netral
5,dokter komunikatif,0,Netral
1,overall bagus sayang pilih kirim buruk kecewa driver nama abu saheri driver marah marah dijelasin alamat emosi kapok banget galagi,-3,Negatif
4,harga mahal ofline,2,Positif
5,dokternyaa ramah ngsih solusinyaa baik,0,Netral
5,bagus suka,0,Netral
5,sngat bantu,0,Netral
5,konsultasi frieda dokter informatif cantik masha allah moga cocok fast respon jarang dokter bilang ya beda banget alam dokter,5,Positif
4,bagus respon cepat,1,Positif
5,puas banget,2,Positif
5,tolong rumah antri,1,Positif
5,dokter super care,1,Positif
1,brobat obat siru sirup ribet brobat anak rs enak pakai puyer mimumnya enak,-3,Negatif
5,puas aplikasi bantu saat anak sakit terima kasih,-1,Negatif
4,guna puas menggunakanya,2,Positif
5,terima kasih respon perhati,2,Positif
5,okcepat layan dokter apotek,0,Netral
5,dokter ya hasil bagus,2,Positif
5,tolong banyak kerjasama apotek wilayah karawang jabar,2,Positif
5,gonta ganti asuransi asuransi halodoc chat diaplikasiy rsklinik cepat tanggap doktery,2,Positif
1,saran obat layan lambat,0,Netral
5,oke mantap mudah,2,Positif
4,moga depan,1,Positif
5,bantu banget,1,Positif
5,layan bagus,0,Netral
5,dokter pintar ramah cepat merespon,1,Positif
5,bantu dokter ya ramah,1,Positif
5,bantu terimakasih obat obat resep bagus dokter ya ramah,1,Positif
5,bantu antri dokter langsung chat dokter resep,3,Positif
5,bantu respon dokter cepat,1,Positif
5,rekomended,0,Netral
5,jelas bantu,0,Netral
1,informasi clear awal jebak customer bayar cs profesional mati telepon complaint solusi,1,Positif
5,bantu kirim cepat aman jam,1,Positif
1,dokter buruburu cepat resep obat,0,Netral
1,konsultasi tuh bayar jelasin detail kondisi badan derita eh dokter salah resepin obat resepin pasuk untung feiliti coba main cek out parah sakit komplain santai bilang revisi omong cek ya revisi,-5,Negatif
1,bth obat tyt kirim kembali uang,0,Netral
5,bantu bingung sakit dokterdokter ya ramah sabar tanggap cipta app,2,Positif
5,layan nya bagus suka,0,Netral
5,senang konsultasi,1,Positif
3,pakai cuman cowok obat konsultasi mah banget mending dokter langsung cuman kasih basic orang tau,1,Positif
1,order obat kirim rumah alamat estimasi jam nyata besok pagi aplikasi pesan terima on time driver sms telp konfirmasi driver saran baik komunikasi pakai halo doc obat beli langsung apotik obat besok halodoc beli apotik maaf hallodoc uninstall not recomended,2,Positif
5,bantu rumah,1,Positif
3,tau salah pilih dokter konsultasi online ketemu dokter ala kadar konsultasi butuh jawab muas dar jabar tau dokter adminnya halodoc terimakasih,2,Positif
5,bantu kondisi darurat,0,Netral
5,mudah simple,1,Positif
5,mudah masalah sehat salah beli obat alam bidang orang,-3,Negatif
5,puas,1,Positif
1,suruh bayar awal chat dokter hilang mahal byar respon uang alamat hilang,2,Positif
5,bantu kondisi darurat cepat praktis antri obat cepat kirim,1,Positif
1,aplikasi rugi customer telat lewat konsultasi uang hangus konsultasi ulang reschedule konsultasi bayar rugi pakai halodoc,-2,Negatif
5,selesai cepat terimakasih tim halodoc,0,Netral
5,halodoc keren banget,1,Positif
5,bantu surat dokter puskesmas,0,Netral
5,kirim cepat bantu,1,Positif
1,log inn,0,Netral
1,bayar dokter dichat bayar sia panik anak minum obat batuk dosis kali lipat,-6,Negatif
5,bagus,0,Netral
5,mudah repot repot pergi rs,-2,Negatif
5,goog,0,Netral
1,banget konsultasi enak dokter ya singkat banget balas,3,Positif
5,mantap cepat pengirimsnya,1,Positif
5,dokter ramahsatsetsatset,0,Netral
4,aplikasi mudah kurir sopan moga depan krjasama kurir attitude layan,0,Netral
1,kirim obat sesuai estimasi,1,Positif
5,paripurna,1,Positif
1,kapok banget obat cs layan ya bagus,0,Netral
5,cepat,0,Netral
5,cepat rekomendasi,0,Netral
5,i really like the hallodoc service,0,Netral
5,bantu,0,Netral
5,chat langsung dblas resep langsung dkasih halodoc,4,Positif
3,nyaman banget pakai halodoc kirim pakai sicepat ganti anteraja obat estimasi nyanpenya,2,Positif
5,saran ya bantu,1,Positif
5,konsultasi ok,2,Positif
5,konsultasi cepatpengiriman cepat rumahluar,1,Positif
5,mudah bantu mantap,1,Positif
5,konsultasi dokter cepat,1,Positif
5,dokter ya ramah,1,Positif
5,dokter jeffry good good,2,Positif
5,terima kasih bantu darurat dokter siaga ramah thankyou,1,Positif
5,konsultasi dngn dokter nya puas terima kasih memmbantu,3,Positif
5,ok banget bantu mudah urus obat beli obat,0,Netral
5,dokter ramah mudah mudah selwsai konsultasi jerawat mending,0,Netral
5,sambung asuransi sehat pas buka menu profil tolong bantu,0,Netral
5,bantu atas gejala alami bantu resep dokter ramah solusi,0,Netral
5,baik konsultasi pilih dokter sesuai butuh,0,Netral
5,bantu cari obat apotek langgan tau sedia apotik,-1,Negatif
5,lambat responnya bantu sesi konseling,1,Positif
5,bantu,0,Netral
5,app halodoc mudah cepat layan online nyathanks halodoc tahan,0,Netral
5,mudah konsultasi online resep obat sesuai konsultasi,3,Positif
5,oke good banget bantu,3,Positif
5,dokter ramah oke sih pengin keburu sistem putus panjang selesai saldo gopay nya,1,Positif
5,toppp banget,1,Positif
5,cepat muas,1,Positif
5,mudah konsultasi dokter percaya mudah simpel beli obat,2,Positif
5,pokok dokter kulit ya bagus banget layan ya bagus dokter ramah ramah,3,Positif
5,bantu posisi luar kota kondisi badan fitsusah cari dokterbutuh obat sesuai dosisjd bantu aplikasi super thanks halodoc,-3,Negatif
5,aplikasi obat bantu,-2,Negatif
5,kereennnn,0,Netral
5,dokter fast respon daa pilih dokter dokter spesialis langsung kasih resep topp deh,3,Positif
